-0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
6.999999999999999387e-05 1.469999999999999953e-04 2.970000000000000092e-04 2.660000000000000146e-04 3.099999999999999999e-04 2.820000000000000241e-04 1.859999999999999945e-04 1.510000000000000112e-04 1.140000000000000063e-04 9.699999999999999963e-05 9.500000000000000523e-05 9.299999999999999727e-05 9.100000000000000287e-05 1.820000000000000057e-04 5.029999999999999749e-04 4.420000000000000101e-04 4.820000000000000066e-04 3.190000000000000019e-04 4.009999999999999893e-04 4.389999999999999914e-04 6.030000000000000204e-04
1.379999999999999933e-04 2.919999999999999961e-04 5.879999999999999810e-04 5.230000000000000274e-04 6.350000000000000392e-04 5.739999999999999660e-04 3.919999999999999873e-04 3.049999999999999868e-04 2.300000000000000070e-04 1.969999999999999909e-04 1.920000000000000049e-04 1.830000000000000029e-04 1.830000000000000029e-04 3.680000000000000003e-04 9.690000000000000262e-04 8.930000000000000221e-04 9.879999999999999460e-04 6.639999999999999852e-04 8.180000000000000422e-04 8.670000000000000406e-04 1.183000000000000024e-03
2.030000000000000012e-04 4.400000000000000157e-04 8.700000000000000051e-04 7.789999999999999616e-04 9.779999999999999197e-04 8.869999999999999846e-04 6.319999999999999663e-04 4.699999999999999859e-04 3.570000000000000040e-04 3.029999999999999924e-04 2.959999999999999849e-04 2.739999999999999923e-04 2.790000000000000054e-04 5.659999999999999884e-04 1.361999999999999929e-03 1.373000000000000088e-03 1.510000000000000057e-03 1.061000000000000094e-03 1.240999999999999916e-03 1.283999999999999985e-03 1.742000000000000059e-03
2.669999999999999847e-04 5.969999999999999829e-04 1.134000000000000025e-03 1.059000000000000045e-03 1.309999999999999967e-03 1.247999999999999977e-03 9.129999999999999661e-04 6.719999999999999628e-04 5.050000000000000235e-04 4.200000000000000174e-04 4.079999999999999968e-04 3.739999999999999835e-04 3.840000000000000097e-04 7.929999999999999766e-04 1.727999999999999935e-03 1.912999999999999987e-03 2.020000000000000094e-03 1.533000000000000074e-03 1.642999999999999929e-03 1.716000000000000077e-03 2.289999999999999935e-03
3.299999999999999982e-04 7.759999999999999971e-04 1.361999999999999929e-03 1.382999999999999898e-03 1.587000000000000086e-03 1.647000000000000026e-03 1.242000000000000048e-03 9.439999999999999607e-04 6.909999999999999910e-04 5.569999999999999864e-04 5.349999999999999938e-04 4.889999999999999599e-04 5.090000000000000123e-04 1.077999999999999965e-03 2.141000000000000108e-03 2.534999999999999927e-03 2.500000000000000052e-03 2.076999999999999853e-03 2.014000000000000165e-03 2.213999999999999822e-03 2.801999999999999803e-03
3.890000000000000228e-04 9.879999999999999460e-04 1.551999999999999994e-03 1.747999999999999988e-03 1.837000000000000091e-03 1.981999999999999821e-03 1.636000000000000084e-03 1.327000000000000055e-03 9.340000000000000429e-04 7.249999999999999500e-04 6.830000000000000134e-04 6.210000000000000242e-04 6.620000000000000450e-04 1.461000000000000059e-03 2.606999999999999942e-03 3.216999999999999808e-03 2.944000000000000002e-03 2.631000000000000092e-03 2.370000000000000145e-03 2.808000000000000166e-03 3.291999999999999788e-03
4.479999999999999933e-04 1.229000000000000058e-03 1.732000000000000033e-03 2.170000000000000054e-03 2.168999999999999921e-03 2.165999999999999957e-03 2.043000000000000111e-03 1.871999999999999966e-03 1.268999999999999946e-03 9.420000000000000205e-04 8.670000000000000406e-04 7.770000000000000214e-04 8.610000000000000032e-04 1.981000000000000122e-03 3.041999999999999999e-03 3.880000000000000202e-03 3.386999999999999820e-03 3.168999999999999942e-03 2.736000000000000151e-03 3.451000000000000074e-03 3.812999999999999983e-03
5.079999999999999880e-04 1.466999999999999988e-03 1.915999999999999951e-03 2.694000000000000214e-03 2.634000000000000057e-03 2.296999999999999997e-03 2.301000000000000094e-03 2.563999999999999873e-03 1.752000000000000085e-03 1.244000000000000097e-03 1.106999999999999911e-03 9.740000000000000394e-04 1.126999999999999964e-03 2.611000000000000040e-03 3.393000000000000183e-03 4.433999999999999574e-03 3.867000000000000211e-03 3.717999999999999951e-03 3.173000000000000039e-03 3.998999999999999951e-03 4.376999999999999814e-03
5.699999999999999772e-04 1.665000000000000030e-03 2.095000000000000074e-03 3.307000000000000044e-03 3.167000000000000110e-03 2.546000000000000086e-03 2.357999999999999853e-03 3.164000000000000146e-03 2.461000000000000080e-03 1.685999999999999999e-03 1.438000000000000042e-03 1.242999999999999964e-03 1.484000000000000076e-03 3.193000000000000092e-03 3.729000000000000110e-03 4.877000000000000259e-03 4.414000000000000389e-03 4.190000000000000148e-03 3.782000000000000205e-03 4.390999999999999938e-03 4.970999999999999724e-03
