-0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00
5.700000000000000314e-05 1.620000000000000075e-04 2.730000000000000222e-04 3.640000000000000115e-04 4.180000000000000230e-04 4.609999999999999840e-04 5.619999999999999996e-04 5.240000000000000517e-04 5.190000000000000386e-04 5.090000000000000123e-04 5.289999999999999564e-04 4.650000000000000270e-04 4.119999999999999856e-04 3.179999999999999776e-04 3.080000000000000055e-04 2.809999999999999998e-04 2.120000000000000031e-04 1.930000000000000021e-04 1.959999999999999937e-04 1.530000000000000056e-04 1.230000000000000082e-04
1.129999999999999955e-04 3.200000000000000262e-04 5.419999999999999471e-04 7.240000000000000342e-04 8.109999999999999805e-04 8.999999999999999754e-04 1.126000000000000048e-03 1.059000000000000045e-03 1.031000000000000015e-03 1.018999999999999941e-03 1.051000000000000068e-03 9.600000000000000243e-04 8.540000000000000499e-04 6.199999999999999999e-04 6.260000000000000373e-04 5.599999999999999509e-04 4.070000000000000267e-04 3.759999999999999779e-04 3.869999999999999742e-04 3.029999999999999924e-04 2.400000000000000061e-04
1.679999999999999907e-04 4.710000000000000102e-04 8.019999999999999785e-04 1.067999999999999939e-03 1.168999999999999900e-03 1.325999999999999922e-03 1.667999999999999995e-03 1.567999999999999949e-03 1.512000000000000106e-03 1.546000000000000065e-03 1.564999999999999985e-03 1.497000000000000067e-03 1.314000000000000064e-03 8.940000000000000464e-04 9.579999999999999757e-04 8.390000000000000105e-04 5.829999999999999679e-04 5.490000000000000088e-04 5.640000000000000482e-04 4.400000000000000157e-04 3.409999999999999945e-04
2.200000000000000078e-04 6.130000000000000466e-04 1.039999999999999909e-03 1.389000000000000044e-03 1.515000000000000071e-03 1.755999999999999965e-03 2.144000000000000072e-03 2.001999999999999873e-03 1.968999999999999830e-03 2.105000000000000100e-03 2.095000000000000074e-03 2.053999999999999836e-03 1.719999999999999958e-03 1.119999999999999902e-03 1.280000000000000105e-03 1.113999999999999973e-03 7.500000000000000156e-04 7.200000000000000453e-04 7.110000000000000434e-04 5.580000000000000107e-04 4.119999999999999856e-04
2.680000000000000090e-04 7.460000000000000268e-04 1.255999999999999955e-03 1.696999999999999941e-03 1.864999999999999904e-03 2.177999999999999815e-03 2.526000000000000034e-03 2.396999999999999825e-03 2.445000000000000125e-03 2.694999999999999913e-03 2.658999999999999905e-03 2.589000000000000155e-03 1.995999999999999944e-03 1.322000000000000041e-03 1.546000000000000065e-03 1.389999999999999960e-03 9.380000000000000317e-04 8.989999999999999511e-04 8.120000000000000048e-04 6.549999999999999833e-04 4.400000000000000157e-04
3.110000000000000243e-04 8.710000000000000294e-04 1.471000000000000085e-03 2.008999999999999935e-03 2.227999999999999946e-03 2.566999999999999837e-03 2.837999999999999811e-03 2.827999999999999785e-03 2.964000000000000055e-03 3.288999999999999823e-03 3.212000000000000011e-03 3.060999999999999919e-03 2.167999999999999788e-03 1.572000000000000047e-03 1.747000000000000072e-03 1.663999999999999898e-03 1.188000000000000037e-03 1.085000000000000027e-03 8.750000000000000182e-04 7.439999999999999782e-04 4.409999999999999858e-04
3.469999999999999777e-04 9.879999999999999460e-04 1.701000000000000038e-03 2.334000000000000137e-03 2.631000000000000092e-03 2.938000000000000073e-03 3.135000000000000200e-03 3.278000000000000098e-03 3.442999999999999880e-03 3.836000000000000000e-03 3.678999999999999979e-03 3.413999999999999934e-03 2.325999999999999943e-03 1.910999999999999938e-03 1.956999999999999972e-03 1.910000000000000022e-03 1.487999999999999956e-03 1.268000000000000030e-03 9.370000000000000074e-04 8.419999999999999750e-04 4.420000000000000101e-04
3.780000000000000265e-04 1.108000000000000044e-03 1.928000000000000026e-03 2.665999999999999967e-03 3.075000000000000042e-03 3.350999999999999812e-03 3.468999999999999861e-03 3.686000000000000040e-03 3.814999999999999815e-03 4.250000000000000305e-03 4.061999999999999639e-03 3.595000000000000105e-03 2.547999999999999918e-03 2.312999999999999952e-03 2.247999999999999998e-03 2.108000000000000065e-03 1.788000000000000093e-03 1.441000000000000007e-03 1.008999999999999914e-03 9.659999999999999533e-04 4.569999999999999952e-04
4.040000000000000080e-04 1.245000000000000013e-03 2.113999999999999994e-03 3.010000000000000089e-03 3.526000000000000054e-03 3.834999999999999867e-03 3.906000000000000184e-03 4.069999999999999833e-03 4.191000000000000281e-03 4.523000000000000111e-03 4.468999999999999882e-03 3.670999999999999784e-03 2.863999999999999792e-03 2.704999999999999939e-03 2.592000000000000120e-03 2.262999999999999821e-03 2.062000000000000031e-03 1.603999999999999957e-03 1.072999999999999952e-03 1.136000000000000074e-03 4.899999999999999842e-04
